donor_code,donor_name,recipient_code,recipient_name,aidtype_code,aid_type,flow_type_code,flow_type_name,year,value,unit_multiplier,currency,prices,one_indicator,last_update
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1992,12.642613,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,-68.54235,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,594.901962,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,906.658976,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,6266.108981,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,3448.470865,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,1824.739623,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,1347.677473,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,1009.836949,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,372.304943,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,1003.461626,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,542.846653,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,1450.334703,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,229.02347,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,4.77985,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,73.105495,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,45.44837,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,425.74324,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,1281.739797,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,6727.095792,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,1722.27864,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,29.908278,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,285.2032,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1993,15.007646,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,111.24107,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,458.136929,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,911.322744,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,6461.476165,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,3273.604204,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,2134.730656,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,1431.345214,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,1053.695512,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,429.216557,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,832.312668,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,558.430289,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,1640.953826,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,201.745909,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,3.8726,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,100.792475,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,42.343926,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,474.268413,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,1208.443801,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,6274.997175,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,1611.840949,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,16.38876,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,312.233644,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1994,20.798792,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,259.85237,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,483.655804,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,803.791151,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,5086.639963,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,2635.634836,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,1005.732999,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,1543.261796,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,998.642566,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,290.161468,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,671.326088,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,551.124961,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,1397.75529,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,168.300419,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,129.310083,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,60.99583,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,387.354092,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,1060.355507,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,4568.135608,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,1719.8077,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,16.02559,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,284.97866,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1995,18.285718,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,259.387931,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,448.065149,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,944.87504,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,4741.392938,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,3056.85117,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,1026.035613,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,1548.698424,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,1053.522696,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,253.962326,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,764.860702,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,522.259389,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,1338.053933,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,204.880996,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,152.439887,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,66.17015,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,33.578566,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,465.391955,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,914.99599,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,4200.64871,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,1137.361774,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,15.734175,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,239.540818,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1996,11.712417,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,296.698392,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,476.493708,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,912.704914,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,4527.697107,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,2770.209276,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,679.761911,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,1473.301292,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,1095.280699,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,304.803301,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,727.197259,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,625.308269,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,1372.102406,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,170.274173,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,4.396369,6,USD,constant,ONE.10.206_106,2025-07-18
21,Ireland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,179.571276,6,USD,constant,ONE.10.206_106,2025-07-18
22,Luxembourg,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,85.171355,6,USD,constant,ONE.10.206_106,2025-07-18
40,Greece,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,23.44375,6,USD,constant,ONE.10.206_106,2025-07-18
50,Spain,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,557.267082,6,USD,constant,ONE.10.206_106,2025-07-18
301,Canada,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,958.149775,6,USD,constant,ONE.10.206_106,2025-07-18
302,United States,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,4480.722087,6,USD,constant,ONE.10.206_106,2025-07-18
701,Japan,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,1440.745856,6,USD,constant,ONE.10.206_106,2025-07-18
742,Korea,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,14.733221,6,USD,constant,ONE.10.206_106,2025-07-18
801,Australia,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,229.557634,6,USD,constant,ONE.10.206_106,2025-07-18
820,New Zealand,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1997,27.360604,6,USD,constant,ONE.10.206_106,2025-07-18
1,Austria,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,275.905039,6,USD,constant,ONE.10.206_106,2025-07-18
2,Belgium,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,599.100913,6,USD,constant,ONE.10.206_106,2025-07-18
3,Denmark,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,980.593992,6,USD,constant,ONE.10.206_106,2025-07-18
4,France,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,3783.265273,6,USD,constant,ONE.10.206_106,2025-07-18
5,Germany,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,2252.340506,6,USD,constant,ONE.10.206_106,2025-07-18
6,Italy,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,1366.714441,6,USD,constant,ONE.10.206_106,2025-07-18
7,Netherlands,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,1560.138918,6,USD,constant,ONE.10.206_106,2025-07-18
8,Norway,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,1148.120732,6,USD,constant,ONE.10.206_106,2025-07-18
9,Portugal,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,316.376543,6,USD,constant,ONE.10.206_106,2025-07-18
10,Sweden,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,684.214943,6,USD,constant,ONE.10.206_106,2025-07-18
11,Switzerland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,517.821148,6,USD,constant,ONE.10.206_106,2025-07-18
12,United Kingdom,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,1646.263601,6,USD,constant,ONE.10.206_106,2025-07-18
18,Finland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,174.16657,6,USD,constant,ONE.10.206_106,2025-07-18
20,Iceland,10001,Africa,206106,Bilateral plus imputed multilateral,D,Disbursements,1998,4.280168,6,USD,constant,ONE.10.206_106,2025-07-18
